Cell id,Compactness,Rectangularity,Eccentricity,Roundness,Solidity,Curl,Sphericity
1,0.4679197317885395,0.7450755840586349,0.6271186440677966,0.5059083142559638,0.8644698378952963,3.1003533726894132,0.4734320764739993
2,0.4900448289165914,0.720164609053498,0.7037037037037037,0.5406446650373201,0.8864302852572647,2.8688874418848425,0.5427868492690079
3,0.5997649597073853,0.663312693498452,0.8947368421052632,0.5997649597073853,0.8973821989528796,2.207569316273382,0.5299989400031799
4,0.26808768234564806,0.6589982791413821,0.3370165745856354,0.2979085892885263,0.7136831780284453,6.579546670798626,0.1880401978889074
5,0.33124200960988864,0.5853779840848806,0.4482758620689655,0.3540797235732248,0.7501593371574251,5.291751525262544,0.08101482869104476
6,0.5411490308544641,0.6911455108359134,0.8947368421052632,0.5596485237219393,0.917776681466864,2.386313534260034,0.6510226323353704
7,0.3203408027551188,0.5678743961352657,0.6814814814814815,0.47054838679455524,0.7459545214172395,4.45385498377409,0.38062161524335564
8,0.397495937511576,0.5592074038917892,0.8775510204081632,0.5063549870513558,0.8024859526647369,3.4167497373617333,0.2573600777662676
9,0.41776895709283846,0.6740131578947368,0.7017543859649122,0.5026908069975129,0.8255439161966156,3.3576422342671903,0.4265237685142576
10,0.6135586475375128,0.7009230769230769,0.7692307692307693,0.6135586475375128,0.9347558473533032,2.261550931624654,0.6193335185667062
11,0.34428175846006015,0.6187862468931234,0.5220588235294118,0.3986284717279835,0.8137001225657088,4.648948234693056,0.3136056244075483
12,0.3604874755188658,0.5078173858661663,0.8601398601398601,0.408785991228134,0.8233016867914094,3.876101468437746,0.3814621065357819
13,0.4955260190915977,0.5577380952380953,0.9333333333333333,0.514223480900277,0.8388540734109221,2.805005323232229,0.4968560752356295
14,0.5234855405689739,0.6972850678733031,0.611764705882353,0.5234855405689739,0.8800685322672759,2.958405634565936,0.42186540893209307
15,0.49465598843738456,0.6420361247947455,0.8285714285714286,0.5050695132618113,0.8646616541353384,2.7787544879965504,0.5377607855837816
16,0.7644542123735164,0.7156862745098039,0.9444444444444444,0.7644542123735164,0.9563318777292577,1.434204636393138,0.5150787536377127
17,0.4914502417220576,0.6442937853107344,0.7866666666666666,0.5825104484511251,0.8713325183374083,2.86201348947506,0.404888165089458
18,0.5393859945402886,0.7257481940144479,0.6710526315789473,0.5393859945402886,0.8964308476736775,2.696851472685031,0.5410601759413063
19,0.29617952695816363,0.6453066479400749,0.5393258426966292,0.3699681980342459,0.7885440503432495,4.93885436234461,0.140356361220799
20,0.5864401007492508,0.6788651315789473,0.8421052631578947,0.5864401007492508,0.9136690647482014,2.3009480107871876,0.565685424949238
21,0.46680607599436286,0.6440900562851782,0.7926829268292683,0.520114177265324,0.8443187407771766,2.971503847880032,0.41149067773299947
22,0.42133891943546653,0.619472649852604,0.6056338028169014,0.46945478369198584,0.853452166064982,3.746604030671283,0.3207776002455531
23,0.3997915969692939,0.5538276069921639,0.7523809523809524,0.5366030878417426,0.8178743101299626,3.692730622784044,0.4238516703680285
