Cell id,Compactness,Rectangularity,Eccentricity,Roundness,Solidity,Curl,Sphericity
1,0.616239783598425,0.6622596153846154,0.8125,0.616239783598425,0.9047619047619048,2.253263092631512,0.4219978575547771
2,0.3159783195075233,0.6913525498891353,0.7454545454545455,0.44850099099805296,0.7879706848622694,3.8939395674013815,0.26662963734389333
3,0.6883344700486465,0.6675862068965517,0.8620689655172413,0.6883344700486465,0.9307692307692308,1.903056443816003,0.5281760663657007
4,0.5080847378027937,0.6738683127572016,0.6666666666666666,0.5314419390757527,0.8905506458191706,2.9572001002817263,0.4112037296347418
5,0.4752610062800891,0.624928530588908,0.6226415094339622,0.4752610062800891,0.8552425665101722,3.3558620844225127,0.34820970692960296
6,0.4899459242365934,0.6,0.7272727272727273,0.4899459242365934,0.9047292666209733,3.0922279983054906,0.3711907351948729
7,0.435012593337339,0.7441269841269841,0.3968253968253968,0.435012593337339,0.8967100229533282,4.124273659098028,0.24253562503633297
8,0.4254879210397797,0.6003787878787878,0.8484848484848485,0.4322148985253736,0.8095585552717987,3.1921620689325594,0.5130754579666659
9,0.28785938516857745,0.4954954954954955,0.7708333333333334,0.43196898986859655,0.7253245415207088,4.8,0.1478366331566462
10,0.6121097046571364,0.7552795031055901,0.7608695652173914,0.6121097046571364,0.9303749043611323,2.1961207767293223,0.6063186123618989
11,0.5261806236042077,0.7743161094224924,0.5957446808510638,0.5261806236042077,0.9221719457013575,2.83223921061156,0.43341124104873346
12,0.4076457999935482,0.5337650323774283,0.6811594202898551,0.46622915666700376,0.7689915593069747,3.8984700663835508,0.17915636823624376
13,0.3054059414311677,0.7838028169014084,0.28169014084507044,0.3054059414311677,0.7933000712758375,6.080868433741977,0.16730691115206278
14,0.6046723651264283,0.6777296777296777,0.9545454545454546,0.6046723651264283,0.9245406824146981,2.096672067297002,0.6610501666994444
15,0.6311033219898388,0.752906976744186,0.7678571428571429,0.6311033219898388,0.9442708333333333,2.117482726530573,0.6351914735672116
16,0.1611333006196055,0.4187054026503568,0.24770642201834864,0.18799439339489482,0.6084434020491297,12.967142313795398,0.13855450945157644
17,0.27698896266892636,0.5903444381705252,0.5974025974025974,0.35516166947752253,0.6738640025781502,5.116821013167829,0.03331483023263848
18,0.3065889351258833,0.5886190648785792,0.34831460674157305,0.31139809994078516,0.6893039049235993,6.294732997986083,0.02171861213815347
19,0.440438414808304,0.7254353233830846,0.7164179104477612,0.5354179020253479,0.8422382671480144,3.0799421802356886,0.23570226039551584
20,0.6587527095496096,0.7261904761904762,0.9545454545454546,0.6587527095496096,0.9592566118656183,1.838110767351115,0.7442084075352507
21,0.31163791119256695,0.7991741741741741,0.21621621621621623,0.30952153082015227,0.8070507960576194,6.7851705921232695,0.12344738281669392
22,0.5534788123924418,0.5984299516908212,0.782608695652174,0.5117222747711185,0.8491859468723222,2.6865524299964507,0.3333333333333333
23,0.3869040431667117,0.7937062937062938,0.4727272727272727,0.4402108224474586,0.7280307889672867,3.9828064402649015,0.09578262852211514
24,0.571232407121301,0.6585365853658537,0.7192982456140351,0.571232407121301,0.9021101992966002,2.5933638629232822,0.523503609569832
25,0.3404166595790715,0.8726731198808637,0.21518987341772153,0.3404166595790715,0.9071207430340558,6.143447913774219,0.15144563320384566
26,0.586186384343285,0.7145135566188198,0.7719298245614035,0.586186384343285,0.9456464379947229,2.3435500811578405,0.5037927218598783
27,0.4525556381566292,0.6889058330156309,0.7049180327868853,0.535098305687318,0.837737598516458,3.1210750350271717,0.3320299721998368
28,0.2989404774177139,0.5789473684210527,0.5263157894736842,0.4254542220928006,0.6915520628683693,5.247297045863031,0.02413319668619763
29,0.5487200666511346,0.6893601190476191,0.8571428571428571,0.5487200666511346,0.9083333333333333,2.4107806549603046,0.57261503763892
30,0.4643639445860148,0.7419354838709677,0.5344827586206896,0.5060843617786238,0.8770545693622617,3.3855899686139317,0.2224970797449924
31,0.35170165375902057,0.6438445487741262,0.6574074074074074,0.41638816963603875,0.7636504253673627,4.003801656016338,0.134783431862938
32,0.38417126255183126,0.7443120260021668,0.36619718309859156,0.4068760774844355,0.7882960413080895,4.696200118873629,0.10906837662984237
33,0.6423637838701023,0.7116704805491991,0.8260869565217391,0.6423637838701023,0.9496183206106871,2.0575503062269203,0.5932207245414457
34,0.6591752291713465,0.7537414965986394,0.9183673469387755,0.6591752291713465,0.9679673849737915,1.8379293477561085,0.7797593804232333
35,0.49488552884537257,0.5988740323715693,0.5918367346938775,0.5016879992878428,0.8310546875,3.402989244414759,0.19190413092849795
36,0.6396374609016562,0.7380952380952381,0.8333333333333334,0.6396374609016562,0.9661620658949243,2.0215813623296666,0.5706754752784556
37,0.5936274184252318,0.7589531680440771,0.6666666666666666,0.5936274184252318,0.9183333333333333,2.416106922170906,0.39999999999999997
38,0.3756770435815759,0.6860183841315917,0.36792452830188677,0.3959803006924735,0.8488476504040706,4.956686566315006,0.23730689373199654
39,0.5356974486050398,0.7682370820668692,0.5957446808510638,0.5356974486050398,0.9059139784946236,2.7990007787006363,0.32644960264287876
40,0.6469699156743359,0.7445121951219512,0.975609756097561,0.6469699156743359,0.9675118858954042,1.8355384315192704,0.7996127381260577
41,0.5064907063109547,0.6307481125600549,0.6595744680851063,0.5064907063109547,0.8802681992337165,3.0811252976393817,0.47699904600286197
42,0.6475630088688498,0.7553191489361702,0.851063829787234,0.6475630088688498,0.9686221009549796,1.9490217722419325,0.6855772804399439
43,0.6898681010740035,0.7456687456687456,0.9487179487179487,0.6898681010740035,0.9615728328865059,1.7110182797524296,0.7632168761236874
44,0.3722846681888661,0.6332070707070707,0.36363636363636365,0.3978055083386646,0.8017585931254996,5.222202598130429,0.1131370849898476
45,0.6046961618028837,0.7818396226415094,0.6037735849056604,0.6046961618028837,0.9498567335243553,2.45438880058967,0.46667280310152975
46,0.4456197371679906,0.689909762100082,0.4339622641509434,0.457423722588126,0.8086538461538462,4.02213373339199,0.18569533817705186
47,0.6483689312819726,0.7462374581939799,0.8846153846153846,0.6483689312819726,0.9596774193548387,1.9204437418357767,0.6735660881960917
48,0.6449432094252643,0.7312834224598931,0.7727272727272727,0.6449432094252643,0.957968476357268,2.088807456836433,0.6045802191432583
49,0.3726558393435908,0.5583982202447163,0.46774193548387094,0.3894023486671793,0.6924137931034483,4.899893593691334,0.11043152607484653
50,0.7029798376088271,0.7754010695187166,0.7727272727272727,0.7029798376088271,0.9508196721311475,1.807865316160678,0.5
51,0.29395157276616457,0.6102110947471773,0.4329896907216495,0.39846935391960336,0.7642176452505379,5.695491361520678,0.22514301123262467
52,0.5399612373357456,0.5925925925925926,0.9166666666666666,0.5399612373357456,0.8811013767209012,2.551118718068096,0.38873012632302
53,0.5881993598281495,0.7687014428412875,0.6235294117647059,0.5969456987314926,0.9418003807451727,2.5054124332538663,0.47297406253155566
54,0.6366961111275314,0.7723577235772358,0.8780487804878049,0.6366961111275314,0.957983193277311,1.935529757680096,0.6771308766157322
55,0.6016247295033139,0.7234146341463414,0.82,0.6016247295033139,0.9315326633165829,2.201072038226324,0.555174907648204
56,0.7228646354132834,0.7208237986270023,0.8260869565217391,0.7228646354132834,0.9603658536585366,1.7319476979443535,0.5245643766354129
57,0.49317751023040246,0.724969474969475,0.5384615384615384,0.5096156377484979,0.890847711927982,3.2518062379691877,0.25931147860528464
58,0.610947720676843,0.7394429469901168,0.7924528301886793,0.610947720676843,0.9416475972540046,2.179230024058309,0.6484014213302003
59,0.5276456151243262,0.6988249845392702,0.5454545454545454,0.5660076049994366,0.9153503442689348,3.108159358309189,0.37998473454437504
60,0.6199836930655775,0.816722972972973,0.8648648648648649,0.6199836930655775,0.9574257425742574,1.9537828344940364,0.6412234498911867
61,0.2329175227678861,0.4379941739492301,0.6067415730337079,0.31453281977676645,0.5522035676810073,6.549706838308958,0.07873466591789562
62,0.35038799248125774,0.673943661971831,0.5633802816901409,0.41757002353964334,0.7505882352941177,4.237994999172519,0.05405405405405406
63,0.6996831045772823,0.7954144620811288,0.7777777777777778,0.6996831045772823,0.9678111587982833,1.7919998405516626,0.5358439258508836
64,0.39763637546374847,0.6674913409203365,0.5465116279069767,0.4263375574360073,0.7793183131138071,3.9619057077508755,0.30907371457922855
65,0.6555880032164194,0.7564655172413793,0.90625,0.6555880032164194,0.9736477115117892,1.8593652933356852,0.6473601350938059
66,0.48585421463439055,0.5993663594470046,0.9032258064516129,0.5604984835494136,0.8606286186931348,2.795183729641022,0.39471871210422066
67,0.5657977516691625,0.6391129032258065,0.9032258064516129,0.5657977516691625,0.9012997562956946,2.3706704791630555,0.5689945423921311
68,0.6679655161953607,0.6919642857142857,0.875,0.6679655161953607,0.9239940387481371,1.9324029165889318,0.46927242247781287
69,0.6662226341407717,0.793778801843318,0.9032258064516129,0.6662226341407717,0.9386920980926431,1.7817936884226488,0.7301289169003771
70,0.5649674061331728,0.6485842026825633,0.9016393442622951,0.5649674061331728,0.8932676518883416,2.3586368927797254,0.6184165460191406
71,0.6526854543469099,0.754242614707731,0.8604651162790697,0.6526854543469099,0.9397024275646045,1.9214012267733103,0.7262116545057365
72,0.5260564841368215,0.6867545511613308,0.7283950617283951,0.5336528693691683,0.8630028924533263,2.720345529707873,0.45276351121349034
73,0.6095521171350782,0.7016680339075745,0.7681159420289855,0.6202929169830262,0.9167559842801001,2.2777942185257074,0.5635355675740085
74,0.475069061884284,0.7355481727574751,0.6142857142857143,0.475069061884284,0.8785714285714286,3.115208474152167,0.3555194116284084
75,0.5854574544752111,0.736328125,0.875,0.5854574544752111,0.9240196078431373,2.1710242026114415,0.6649825823751968
